"","User_id","Age_yrs","Ethnicity","File.Name","User_task","id","Image.Size","File.Type","ISO","Light.Value","Megapixels","Aperture.Value","Brightness.Value","Exposure.Time","Sensing.Method","Shutter.Speed.Value","White.Balance","Camera.Model.Name","ExifTool.Version.Number","User_task_2","User_cam_utilization_rate","ASQ.reliabiltiy","CSUQ.satisfaction.reliabiltiy","Age","Age_yrs2","User_cam_utilization_rate2"
"91","User_91","(>=18 or <=65)","Brown","User_91.jpg","image_surr_no_auth",91," 2880x2160"," JPEG",150," 11.4"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",147,0.667,0.793,52,"(>=18 or <=65)",0.3675
"92","User_92","(>=18 or <=65)","Black","User_92.jpg","image_surr_auth",92," 2880x2160"," JPEG",150," 11.5"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",186,0.809,0.759,28,"(>=18 or <=65)",0.465
"93","User_93","(>=18 or <=65)","White","User_93.jpg","image_surr_no_auth",93," 2880x2160"," JPEG",150," 11.5"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",173,0.708,0.818,31,"(>=18 or <=65)",0.4325
"94","User_94","(>=18 or <=65)","Brown","User_94.jpg","image_surr_auth",94," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",162,0.742,0.793,55,"(>=18 or <=65)",0.405
"95","User_95","(<18 or >65)","Black","User_95.jpg","image_surr_no_auth",95," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0.02"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",162,0.874,0.656,49,"(>=18 or <=65)",0.405
"96","User_96","(>=18 or <=65)","Brown","User_96.jpg","image_surr_auth",96," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0.03"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.683,0.783,38,"(>=18 or <=65)",0.37
"97","User_97","(<18 or >65)","Black","User_97.jpg","image_surr_no_auth",97," 2880x2160"," JPEG",150," 11.6"," 13.0"," 2.2"," 0.09"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",182,0.724,0.766,66,"(<18 or >65)",0.455
"98","User_98","(>=18 or <=65)","White","User_98.jpg","image_surr_auth",98," 2880x2160"," JPEG",200," 11.6"," 13.0"," 2.2"," 0.19"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",171,0.762,0.72,25,"(>=18 or <=65)",0.4275
"99","User_99","(>=18 or <=65)","White","User_99.jpg","image_surr_no_auth",99," 2880x2160"," JPEG",200," 11.6"," 13.0"," 2.2"," 0.21"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",164,0.853,0.683,75,"(<18 or >65)",0.41
"100","User_100","(>=18 or <=65)","White","User_100.jpg","image_surr_auth",100," 2880x2160"," JPEG",200," 11.6"," 13.0"," 2.2"," 0.23"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",176,0.781,0.815,47,"(>=18 or <=65)",0.44
"101","User_101","(>=18 or <=65)","Black","User_101.jpg","image_surr_no_auth",101," 2880x2160"," JPEG",200," 11.7"," 13.0"," 2.2"," 0.23"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.79,0.842,39,"(>=18 or <=65)",0.4125
"102","User_102","(<18 or >65)","Black","User_102.jpg","image_surr_auth",102," 2880x2160"," JPEG",200," 11.7"," 13.0"," 2.2"," 0.23"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.702,0.785,79,"(<18 or >65)",0.37
"103","User_103","(<18 or >65)","Brown","User_103.jpg","image_surr_no_auth",103," 2880x2160"," JPEG",200," 11.7"," 13.0"," 2.2"," 0.33"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",145,0.824,0.776,28,"(>=18 or <=65)",0.3625
"104","User_104","(<18 or >65)","White","User_104.jpg","image_surr_auth",104," 2880x2160"," JPEG",200," 11.8"," 13.0"," 2.2"," 0.33"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",166,0.821,0.791,23,"(>=18 or <=65)",0.415
"105","User_105","(>=18 or <=65)","White","User_105.jpg","image_surr_no_auth",105," 2880x2160"," JPEG",200," 11.9"," 13.0"," 2.2"," 0.42"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",148,0.888,0.745,32,"(>=18 or <=65)",0.37
"106","User_106","(>=18 or <=65)","White","User_106.jpg","image_surr_auth",106," 2880x2160"," JPEG",200," 11.9"," 13.0"," 2.2"," 0.43"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",154,0.742,0.906,69,"(<18 or >65)",0.385
"107","User_107","(>=18 or <=65)","Black","User_107.jpg","image_surr_no_auth",107," 2880x2160"," JPEG",2050," 11.9"," 13.0"," 2.2"," 0.45"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",151,0.726,0.747,28,"(>=18 or <=65)",0.3775
"108","User_108","(<18 or >65)","Black","User_108.jpg","image_surr_auth",108," 2880x2160"," JPEG",2100," 11.9"," 13.0"," 2.2"," 0.48"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.816,0.64,28,"(>=18 or <=65)",0.4325
"109","User_109","(<18 or >65)","Brown","User_109.jpg","image_surr_no_auth",109," 2880x2160"," JPEG",2200," 11.9"," 13.0"," 2.2"," 0.48"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",198,0.782,0.67,80,"(<18 or >65)",0.495
"110","User_110","(>=18 or <=65)","White","User_110.jpg","image_surr_auth",110," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.49"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",157,0.868,0.707,82,"(<18 or >65)",0.3925
"111","User_111","(<18 or >65)","White","User_111.jpg","image_surr_no_auth",111," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.5"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",142,0.676,0.749,69,"(<18 or >65)",0.355
"112","User_112","(>=18 or <=65)","Brown","User_112.jpg","image_surr_auth",112," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.5"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",154,0.704,0.845,57,"(>=18 or <=65)",0.385
"113","User_113","(<18 or >65)","Brown","User_113.jpg","image_surr_no_auth",113," 2880x2160"," JPEG",2200," 12.0"," 13.0"," 2.2"," 0.54"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.774,0.732,35,"(>=18 or <=65)",0.4125
"114","User_114","(>=18 or <=65)","Black","User_114.jpg","image_surr_auth",114," 2880x2160"," JPEG",2200," 12.1"," 13.0"," 2.2"," 0.55"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",136,0.841,0.76,25,"(>=18 or <=65)",0.34
"115","User_115","(<18 or >65)","Brown","User_115.jpg","image_surr_no_auth",115," 2880x2160"," JPEG",2200," 12.1"," 13.0"," 2.2"," 0.66"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",183,0.778,0.88,31,"(>=18 or <=65)",0.4575
"116","User_116","(<18 or >65)","White","User_116.jpg","image_surr_auth",116," 2880x2160"," JPEG",2200," 12.1"," 13.0"," 2.2"," 0.66"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",159,0.711,0.725,37,"(>=18 or <=65)",0.3975
"117","User_117","(>=18 or <=65)","White","User_117.jpg","image_surr_no_auth",117," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.68"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",150,0.775,0.802,57,"(>=18 or <=65)",0.375
"118","User_118","(>=18 or <=65)","White","User_118.jpg","image_surr_auth",118," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.68"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",198,0.806,0.695,30,"(>=18 or <=65)",0.495
"119","User_119","(<18 or >65)","Brown","User_119.jpg","image_surr_no_auth",119," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.7"," 1/15"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.63,0.82,50,"(>=18 or <=65)",0.4075
"120","User_120","(<18 or >65)","White","User_120.jpg","image_surr_auth",120," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.71"," 1/154"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","existing_camera_location",173,0.8,0.793,44,"(>=18 or <=65)",0.4325
"121","User_121","(<18 or >65)","Brown","User_121.jpg","image_surr_no_auth",121," 2880x2160"," JPEG",2200," 12.2"," 13.0"," 2.2"," 0.73"," 1/154"," One-chip color area"," 1/15"," Auto"," LM-X220"," 12.29","new_camera_location",176,0.769,0.838,49,"(>=18 or <=65)",0.44
"122","User_122","(<18 or >65)","White","User_122.jpg","image_surr_auth",122," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.78"," 1/158"," One-chip color area"," 1/154"," Auto"," LM-X220"," 12.29","existing_camera_location",177,0.713,0.691,76,"(<18 or >65)",0.4425
"123","User_123","(<18 or >65)","Black","User_123.jpg","image_surr_no_auth",123," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.8"," 1/1625"," One-chip color area"," 1/154"," Auto"," LM-X220"," 12.29","new_camera_location",132,0.797,0.777,81,"(<18 or >65)",0.33
"124","User_124","(<18 or >65)","Black","User_124.jpg","image_surr_auth",124," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.8"," 1/1625"," One-chip color area"," 1/158"," Auto"," LM-X220"," 12.29","existing_camera_location",163,0.701,0.904,28,"(>=18 or <=65)",0.4075
"125","User_125","(>=18 or <=65)","White","User_125.jpg","image_surr_no_auth",125," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.81"," 1/1625"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.793,0.752,70,"(<18 or >65)",0.385
"126","User_126","(<18 or >65)","Brown","User_126.jpg","image_surr_auth",126," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.83"," 1/1625"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","existing_camera_location",168,0.737,0.828,77,"(<18 or >65)",0.42
"127","User_127","(<18 or >65)","Black","User_127.jpg","image_surr_no_auth",127," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.84"," 1/1680"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","new_camera_location",130,0.831,0.711,80,"(<18 or >65)",0.325
"128","User_128","(<18 or >65)","Black","User_128.jpg","image_surr_auth",128," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.85"," 1/17"," One-chip color area"," 1/1625"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.739,0.732,26,"(>=18 or <=65)",0.37
"129","User_129","(<18 or >65)","Brown","User_129.jpg","image_surr_no_auth",129," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.89"," 1/17"," One-chip color area"," 1/1679"," Auto"," LM-X220"," 12.29","new_camera_location",161,0.914,0.792,34,"(>=18 or <=65)",0.4025
"130","User_130","(>=18 or <=65)","White","User_130.jpg","image_surr_auth",130," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.93"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",171,0.706,0.752,44,"(>=18 or <=65)",0.4275
"131","User_131","(<18 or >65)","Black","User_131.jpg","image_surr_no_auth",131," 2880x2160"," JPEG",2200," 12.3"," 13.0"," 2.2"," 0.93"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",156,0.803,0.882,11,"(<18 or >65)",0.39
"132","User_132","(>=18 or <=65)","Black","User_132.jpg","image_surr_auth",132," 2880x2160"," JPEG",2200," 12.4"," 13.0"," 2.2"," 0.94"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",163,0.652,0.669,56,"(>=18 or <=65)",0.4075
"133","User_133","(<18 or >65)","Black","User_133.jpg","image_surr_no_auth",133," 2880x2160"," JPEG",2200," 12.4"," 13.0"," 2.2"," 1.03"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",169,0.768,0.847,56,"(>=18 or <=65)",0.4225
"134","User_134","(<18 or >65)","Brown","User_134.jpg","image_surr_auth",134," 2880x2160"," JPEG",2200," 12.4"," 4.9"," 2.2"," 1.04"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",141,0.756,0.768,39,"(>=18 or <=65)",0.3525
"135","User_135","(>=18 or <=65)","Brown","User_135.jpg","image_surr_no_auth",135," 2880x2160"," JPEG",2200," 12.4"," 4.9"," 2.2"," 1.07"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",160,0.728,0.74,19,"(>=18 or <=65)",0.4
"136","User_136","(>=18 or <=65)","White","User_136.jpg","image_surr_auth",136," 2880x2160"," JPEG",2200," 12.4"," 4.9"," 2.2"," 1.08"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",134,0.699,0.685,31,"(>=18 or <=65)",0.335
"137","User_137","(<18 or >65)","Brown","User_137.jpg","image_surr_no_auth",137," 2880x2160"," JPEG",250," 12.4"," 4.9"," 2.2"," 1.09"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",160,0.833,0.754,66,"(<18 or >65)",0.4
"138","User_138","(>=18 or <=65)","White","User_138.jpg","image_surr_auth",138," 2880x2160"," JPEG",250," 12.4"," 4.9"," 2.2"," 1.11"," 1/17"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",163,0.717,0.694,58,"(>=18 or <=65)",0.4075
"139","User_139","(>=18 or <=65)","White","User_139.jpg","image_surr_no_auth",139," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.15"," 1/173"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","new_camera_location",182,0.739,0.789,82,"(<18 or >65)",0.455
"140","User_140","(>=18 or <=65)","Brown","User_140.jpg","image_surr_auth",140," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.19"," 1/1737"," One-chip color area"," 1/17"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.609,0.775,29,"(>=18 or <=65)",0.37
"141","User_141","(>=18 or <=65)","Black","User_141.jpg","image_surr_no_auth",141," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.24"," 1/1737"," One-chip color area"," 1/1737"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.786,0.802,21,"(>=18 or <=65)",0.4125
"142","User_142","(<18 or >65)","Black","User_142.jpg","image_surr_auth",142," 2880x2160"," JPEG",250," 12.5"," 6.2"," 2.2"," 1.28"," 1/1737"," One-chip color area"," 1/1737"," Auto"," LM-X220"," 12.29","existing_camera_location",156,0.81,0.596,46,"(>=18 or <=65)",0.39
"143","User_143","(<18 or >65)","Black","User_143.jpg","image_surr_no_auth",143," 2880x2160"," JPEG",250," 12.6"," 6.2"," 2.2"," 1.32"," 1/1768"," One-chip color area"," 1/1737"," Auto"," LM-X220"," 12.29","new_camera_location",165,0.782,0.752,76,"(<18 or >65)",0.4125
"144","User_144","(<18 or >65)","Brown","User_144.jpg","image_surr_auth",144," 2880x2160"," JPEG",250," 12.6"," 6.2"," 2.2"," 1.32"," 1/178"," One-chip color area"," 1/1767"," Auto"," LM-X220"," 12.29","existing_camera_location",164,0.617,0.722,56,"(>=18 or <=65)",0.41
"145","User_145","(<18 or >65)","White","User_145.jpg","image_surr_no_auth",145," 2880x2160"," JPEG",250," 12.6"," 6.2"," 2.2"," 1.33"," 1/178"," One-chip color area"," 1/178"," Auto"," LM-X220"," 12.29","new_camera_location",185,0.767,0.871,47,"(>=18 or <=65)",0.4625
"146","User_146","(>=18 or <=65)","Brown","User_146.jpg","image_surr_auth",146," 2880x2160"," JPEG",250," 12.6"," 6.2"," 2.2"," 1.33"," 1/178"," One-chip color area"," 1/178"," Auto"," LM-X220"," 12.29","existing_camera_location",137,0.693,0.805,28,"(>=18 or <=65)",0.3425
"147","User_147","(>=18 or <=65)","Black","User_147.jpg","image_surr_no_auth",147," 2880x2160"," JPEG",250," 12.7"," 6.2"," 2.2"," 1.34"," 1/178"," One-chip color area"," 1/183"," Auto"," LM-X220"," 12.29","new_camera_location",155,0.853,0.84,27,"(>=18 or <=65)",0.3875
"148","User_148","(<18 or >65)","Black","User_148.jpg","image_surr_auth",148," 2880x2160"," JPEG",250," 12.7"," 6.2"," 2.2"," 1.36"," 1/178"," One-chip color area"," 1/183"," Auto"," LM-X220"," 12.29","existing_camera_location",151,0.721,0.819,32,"(>=18 or <=65)",0.3775
"149","User_149","(>=18 or <=65)","Brown","User_149.jpg","image_surr_no_auth",149," 2880x2160"," JPEG",250," 12.7"," 6.2"," 2.2"," 1.37"," 1/183"," One-chip color area"," 1/183"," Auto"," LM-X220"," 12.29","new_camera_location",177,0.696,0.697,40,"(>=18 or <=65)",0.4425
"150","User_150","(>=18 or <=65)","Brown","User_150.jpg","image_surr_auth",150," 2880x2160"," JPEG",250," 12.8"," 6.2"," 2.2"," 1.4"," 1/188"," One-chip color area"," 1/188"," Auto"," LM-X220"," 12.29","existing_camera_location",152,0.806,0.788,15,"(<18 or >65)",0.38
"151","User_151","(<18 or >65)","Black","User_151.jpg","image_surr_no_auth",151," 2880x2160"," JPEG",300," 12.8"," 6.2"," 2.2"," 1.4"," 1/1901"," One-chip color area"," 1/188"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.704,0.744,16,"(<18 or >65)",0.385
"152","User_152","(>=18 or <=65)","Black","User_152.jpg","image_surr_auth",152," 2880x2160"," JPEG",300," 12.9"," 6.2"," 2.2"," 1.4"," 1/1938"," One-chip color area"," 1/1900"," Auto"," LM-X220"," 12.29","existing_camera_location",169,0.735,0.71,81,"(<18 or >65)",0.4225
"153","User_153","(>=18 or <=65)","Brown","User_153.jpg","image_surr_no_auth",153," 2880x2160"," JPEG",300," 12.9"," 6.2"," 2.2"," 1.42"," 1/194"," One-chip color area"," 1/1938"," Auto"," LM-X220"," 12.29","new_camera_location",182,0.735,0.72,13,"(<18 or >65)",0.455
"154","User_154","(>=18 or <=65)","Black","User_154.jpg","image_surr_auth",154," 2880x2160"," JPEG",300," 13.0"," 6.2"," 2.2"," 1.47"," 1/194"," One-chip color area"," 1/194"," Auto"," LM-X220"," 12.29","existing_camera_location",160,0.754,0.715,52,"(>=18 or <=65)",0.4
"155","User_155","(>=18 or <=65)","White","User_155.jpg","image_surr_no_auth",155," 2880x2160"," JPEG",350," 13.3"," 6.2"," 2.2"," 1.48"," 1/194"," One-chip color area"," 1/194"," Auto"," LM-X220"," 12.29","new_camera_location",169,0.891,0.723,70,"(<18 or >65)",0.4225
"156","User_156","(>=18 or <=65)","White","User_156.jpg","image_surr_auth",156," 2880x2160"," JPEG",400," 13.3"," 6.2"," 2.2"," 1.49"," 1/20"," One-chip color area"," 1/194"," Auto"," LM-X220"," 12.29","existing_camera_location",184,0.708,0.787,24,"(>=18 or <=65)",0.46
"157","User_157","(>=18 or <=65)","Black","User_157.jpg","image_surr_no_auth",157," 2880x2160"," JPEG",400," 13.3"," 6.2"," 2.2"," 1.49"," 1/20"," One-chip color area"," 1/199"," Auto"," LM-X220"," 12.29","new_camera_location",136,0.681,0.73,26,"(>=18 or <=65)",0.34
"158","User_158","(>=18 or <=65)","Black","User_158.jpg","image_surr_auth",158," 2880x2160"," JPEG",400," 13.4"," 6.2"," 2.2"," 1.53"," 1/20"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","existing_camera_location",194,0.653,0.77,52,"(>=18 or <=65)",0.485
"159","User_159","(<18 or >65)","White","User_159.jpg","image_surr_no_auth",159," 2880x2160"," JPEG",400," 13.6"," 6.2"," 2.2"," 1.61"," 1/20"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","new_camera_location",154,0.644,0.707,48,"(>=18 or <=65)",0.385
"160","User_160","(<18 or >65)","Black","User_160.jpg","image_surr_auth",160," 2880x2160"," JPEG",400," 13.6"," 6.2"," 2.2"," 1.68"," 1/20"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","existing_camera_location",148,0.763,0.762,51,"(>=18 or <=65)",0.37
"161","User_161","(<18 or >65)","Black","User_161.jpg","image_surr_no_auth",161," 2880x2160"," JPEG",400," 13.8"," 6.2"," 2.2"," 1.74"," 1/20"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","new_camera_location",168,0.762,0.648,44,"(>=18 or <=65)",0.42
"162","User_162","(>=18 or <=65)","White","User_162.jpg","image_surr_auth",162," 2880x2160"," JPEG",400," 13.9"," 6.2"," 2.2"," 1.79"," 1/20"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","existing_camera_location",187,0.788,0.709,67,"(<18 or >65)",0.4675
"163","User_163","(<18 or >65)","White","User_163.jpg","image_surr_no_auth",163," 2880x2160"," JPEG",450," 13.9"," 6.2"," 2.2"," 1.82"," 1/20"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","new_camera_location",163,0.757,0.836,27,"(>=18 or <=65)",0.4075
"164","User_164","(>=18 or <=65)","White","User_164.jpg","image_surr_auth",164," 2880x2160"," JPEG",450," 13.9"," 6.2"," 2.2"," 1.85"," 1/200"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","existing_camera_location",142,0.755,0.676,20,"(>=18 or <=65)",0.355
"165","User_165","(>=18 or <=65)","White","User_165.jpg","image_surr_no_auth",165," 2880x2160"," JPEG",50," 13.9"," 6.2"," 2.2"," 1.9"," 1/200"," One-chip color area"," 1/20"," Auto"," LM-X220"," 12.29","new_camera_location",158,0.848,0.721,65,"(<18 or >65)",0.395
"166","User_166","(>=18 or <=65)","White","User_166.jpg","image_surr_auth",166," 2880x2160"," JPEG",50," 14.0"," 6.2"," 2.2"," 1.9"," 1/2015"," One-chip color area"," 1/2014"," Auto"," LM-X220"," 12.29","existing_camera_location",179,0.69,0.735,81,"(<18 or >65)",0.4475
"167","User_167","(>=18 or <=65)","Black","User_167.jpg","image_surr_no_auth",167," 2880x2160"," JPEG",50," 14.0"," 6.2"," 2.2"," 1.91"," 1/217"," One-chip color area"," 1/205"," Auto"," LM-X220"," 12.29","new_camera_location",170,0.638,0.794,17,"(<18 or >65)",0.425
